AH_hour,H_hour,T1_hour,T2_hour,T3_hour,T4_hour,T5_hour,quality_class
6.57,182.537,250,328,555,362,255,good
8.35,183.038,241,340,554,344,262,good
5.62,186.444,231,357,553,331,267,good
7.53,195.213,247,372,545,331,271,good
5.54,198.102,262,382,533,341,276,good
8.8,197.965,266,385,516,355,290,good
6.85,163.488,249,381,521,368,267,good
5.57,158.177,236,377,520,384,241,good
7.21,157.771,235,380,488,394,232,good
5.98,153.765,234,374,517,394,229,good
7.04,154.474,234,356,506,384,226,good
7.86,153.561,235,347,508,382,230,good
6.31,152.091,232,387,516,373,224,good
5.85,151.946,231,477,508,386,231,good
7.96,197.763,234,506,487,387,231,good
6.92,197.978,233,299,497,380,232,good
8.12,197.937,232,144,487,378,223,good
6.33,197.984,233,188,511,361,218,good
6.64,198.033,232,296,502,354,223,good
7.26,198.465,242,350,503,357,234,good
7.4,176.392,260,345,491,366,232,good
7.73,165.961,243,347,461,378,224,good
10.3,165.941,273,350,461,385,202,good
7.33,169.099,292,358,451,380,212,good
7,170.05,289,357,448,383,218,good
7.16,169.931,283,359,454,393,209,good
9.04,169.869,282,374,458,388,211,good
7.95,170.124,283,376,465,366,213,good
6.32,166.982,285,371,458,351,211,good
8.38,162.841,276,355,463,344,215,good
6.6,163.168,289,340,457,330,230,good
8.63,162.838,287,339,454,319,248,good
9.25,178.681,263,339,462,315,261,good
8.8,190.199,273,339,473,317,270,good
6.8,174.171,287,336,485,317,285,good
7.59,152.26,283,333,499,315,266,good
7.66,152.19,279,330,507,312,257,good
6.75,151.643,270,337,547,314,253,good
7.49,151.996,270,344,570,318,255,good
9.17,178.792,273,341,573,322,260,good
7.26,186.668,272,339,576,321,265,suspect
9.52,187.113,274,345,567,306,271,good
7.85,187.119,281,352,580,310,276,good
8.55,187.899,281,358,578,319,275,good
6.76,187.912,278,358,557,322,266,good
8.76,179.64,274,353,535,315,270,good
7.13,155.558,258,361,533,326,270,good
7.54,152.034,251,369,532,329,271,good
6.23,166.429,239,370,536,328,283,good
6.88,168.117,245,371,542,333,275,good
8.63,168.04,258,374,542,321,272,good
8.61,168.011,266,374,538,317,271,good
7.87,167.954,281,368,537,340,264,good
8.55,168.086,286,367,532,355,269,good
6.72,168.354,289,367,533,358,269,good
7.64,169.373,286,365,536,338,270,good
5.95,173.788,277,366,534,346,261,good
5.71,173.652,274,372,529,299,267,good
7.08,173.879,273,376,519,310,270,good
8.45,173.813,283,375,510,333,270,good
5.86,174.054,286,375,508,338,277,good
7.27,173.947,286,355,489,330,283,good
7.44,173.984,280,368,474,337,271,good
8.76,173.622,267,369,463,336,270,good
8.14,182.24,252,366,448,337,273,good
9.47,190.813,247,357,458,342,279,suspect
8.82,195.841,271,347,472,352,275,suspect
6.26,195.963,283,346,484,360,262,good
7.33,166.032,297,350,489,351,247,good
5.77,162.883,262,350,507,334,248,good
6.44,163.124,233,340,509,316,261,good
8.61,163.405,247,330,501,298,259,good
7.78,192.281,269,330,520,304,254,good
7.73,191.741,278,342,537,304,259,good
7.74,192.052,294,353,516,278,258,good
6.76,192.17,296,366,531,370,265,good
7.5,197.826,285,376,551,350,275,good
7.15,197.517,277,379,566,313,276,good
7.75,197.848,274,381,575,299,280,good
7.36,197.802,274,392,575,290,270,good
9.63,197.829,276,388,612,304,264,good
7.07,197.863,280,381,674,298,264,good
6.93,198.012,286,383,698,308,264,good
7.09,198.13,272,378,691,304,264,good
9.31,180.876,269,372,671,291,264,good
7.36,170.368,266,365,648,321,264,good
6.41,166.186,268,357,624,304,262,suspect
8.11,162.768,278,370,604,373,261,suspect
8.5,163.205,277,356,587,342,266,suspect
7.02,162.743,275,350,566,347,271,suspect
7.76,162.587,278,366,548,343,272,good
8.41,179.975,277,372,535,314,271,good
8.51,191.548,275,358,522,304,271,good
6.05,192.091,277,389,505,360,269,good
6.72,191.845,279,394,485,372,268,good
7.62,192.314,274,412,475,364,273,good
6.73,191.895,263,358,482,364,279,good
8.17,192.037,254,342,498,370,278,good
8.19,191.775,246,397,521,370,281,good
7.68,191.897,250,392,537,369,277,good
6.15,192.493,264,378,546,359,268,good
6.74,192.313,273,369,554,348,260,good
8.85,187.648,284,375,537,350,255,good
8.24,164.998,294,376,524,366,254,good
5.93,164.773,289,372,516,366,251,good
7.67,164.904,263,380,497,374,245,good
6.09,164.354,253,378,473,376,255,good
7.6,164.766,245,377,473,372,261,good
10,164.952,239,379,474,370,234,good
6.63,164.997,229,372,468,372,223,good
8.16,164.937,221,374,461,371,231,good
9.53,164.982,220,371,464,375,230,good
9.69,165.523,221,366,466,386,234,good
7.33,179.643,224,364,458,385,250,good
6.75,179.77,222,372,488,387,241,good
8.09,188.538,221,360,523,393,241,good
3.41,196.761,222,328,528,392,241,good
7.49,196.924,225,343,536,389,243,good
7.36,197.043,226,358,539,382,243,good
8.38,183.991,224,376,530,373,240,good
6.98,184.103,232,376,531,356,238,good
8.02,188.969,229,368,542,334,234,good
6.68,191.837,224,334,534,331,228,good
7.56,191.846,218,257,512,336,223,good
7.46,192.356,222,301,494,321,219,good
7.34,191.601,224,355,485,326,219,good
9.46,191.342,224,355,490,335,220,good
7.15,191.889,222,337,488,342,220,good
6.27,191.928,221,333,480,342,212,good
8.7,191.723,222,344,478,343,213,good
7.99,192.325,223,327,506,342,216,good
9.02,192.067,221,327,533,340,219,good
7.63,191.882,222,338,542,341,222,good
7.91,192.03,222,322,540,346,233,good
5.67,192.683,228,329,539,355,238,good
7.58,197.542,243,383,551,351,229,good
8.94,195.915,259,365,542,326,227,good
8.5,169.739,270,340,532,312,216,good
6.16,169.979,281,340,527,336,217,good
8.19,169.912,285,343,543,354,219,good
8.7,171.331,285,355,572,355,221,good
8.72,182.9,288,364,568,341,221,good
5.83,183.033,278,352,524,325,220,good
8.52,182.837,266,337,498,309,221,good
6.03,182.978,249,326,483,309,223,good
7.03,182.357,233,325,492,273,226,good
9.09,179.605,214,331,485,294,238,good
7.2,178.527,200,324,481,321,248,good
8.05,172.822,196,318,485,324,267,good
7.56,173.034,206,317,494,317,277,good
7.71,172.881,208,309,502,317,274,good
5.86,173.26,214,301,522,323,280,good
9.42,172.682,228,298,527,322,270,good
8.28,173.275,248,297,549,322,254,good
7.8,173.168,258,294,568,311,254,suspect
6.55,172.853,268,297,560,298,256,suspect
9.17,173.518,278,303,561,296,257,suspect
6.47,172.93,276,302,579,310,257,suspect
9.19,172.684,259,303,590,313,257,suspect
8.02,173.232,246,302,586,316,257,suspect
6.7,172.792,246,298,553,323,259,suspect
8.9,173.342,244,287,557,322,258,suspect
6.95,173.154,237,285,568,319,258,suspect
8.24,167.405,226,290,566,309,258,suspect
9.38,158.793,219,298,550,308,267,suspect
8.19,158.907,218,306,545,303,271,suspect
6.38,159.009,225,320,546,302,259,suspect
8.01,160.006,236,327,545,315,260,suspect
7.48,183.379,245,338,539,310,264,good
8.43,172.009,263,343,539,304,266,good
7.59,150.195,267,348,540,308,271,good
7.82,150.317,263,353,538,322,273,good
9.31,161.615,269,361,533,335,271,good
8.91,173.876,279,373,511,338,265,good
6.03,173.921,288,375,500,341,257,good
7.24,174.107,280,366,495,344,247,good
7.27,173.562,267,369,477,332,239,good
7.09,173.722,264,409,520,323,241,good
7.5,174.536,268,416,461,314,238,good
6.28,174.443,269,400,432,309,235,good
9.69,174.083,267,394,438,312,237,suspect
6.41,173.606,264,404,459,310,240,good
6.06,174.225,268,378,479,310,239,good
6.7,173.545,265,358,487,313,236,good
9.07,174.11,264,348,508,316,244,good
6.22,174.108,269,353,515,332,245,good
7.42,173.749,270,363,527,332,238,good
8.35,173.812,260,371,533,328,234,good
8.02,180.705,239,385,558,336,234,good
8.72,199.718,231,388,576,328,235,good
6.47,199.954,232,386,586,321,238,good
7.63,200.575,224,391,585,301,237,good
7.17,163.928,225,397,564,272,238,good
8.53,161.854,226,404,537,343,233,suspect
7.15,161.977,226,405,517,354,234,good
5.45,166.897,224,390,502,340,243,good
6.13,197.7,221,381,504,345,247,good
8.16,198.232,219,390,506,344,247,good
8.97,197.417,225,393,412,340,253,good
6.82,198.049,221,390,442,343,256,good
8.77,197.358,221,391,582,359,250,good
6.93,197.852,222,393,469,371,236,good
5.61,197.891,222,391,432,378,225,good
8.15,198.12,225,378,463,374,218,good
6.69,198.02,234,368,459,363,219,good
7.77,197.725,250,392,475,348,226,good
6.23,197.836,265,391,496,335,244,good
8.17,153.126,275,361,512,329,257,good
7.49,164.06,276,366,519,322,254,good
7.54,171.119,282,355,521,326,240,good
8.96,171.054,272,351,517,322,223,good
7.84,162.835,259,357,503,322,209,good
6.18,155.648,246,338,471,329,201,good
7.11,155.863,212,316,466,333,207,good
7.42,156.122,174,308,491,343,206,good
7.48,180.797,203,313,524,366,207,good
8.13,197.066,238,322,484,395,207,good
9.35,187.057,226,318,431,392,206,good
8.26,166.982,219,321,366,396,207,good
7.22,166.867,239,340,424,397,205,good
8.25,167.055,257,350,493,392,200,good
8.4,166.946,258,373,514,390,211,good
6.86,167.489,255,383,501,393,208,good
6.21,171.172,245,379,488,386,209,good
8.7,172.83,229,374,473,390,222,good
6.62,172.546,213,373,453,356,245,good
8.25,173.163,223,373,454,324,259,good
5.6,172.961,213,367,451,344,277,good
7.79,172.898,222,372,437,359,271,good
6.2,173.076,247,375,423,368,255,good
9.33,173.212,281,374,477,360,241,suspect
8.5,172.894,278,369,461,353,235,suspect
8.32,175.79,268,364,423,355,239,suspect
7.64,180.095,272,368,414,356,236,suspect
8.62,196.291,271,369,414,362,213,suspect
7.79,180.152,269,360,425,356,200,suspect
5.01,179.235,264,359,429,347,206,good
5.48,178.803,257,358,426,362,212,suspect
6.71,179.465,240,359,428,395,215,suspect
8.24,179.059,239,360,441,384,221,good
6.1,179.163,246,345,456,365,222,good
7.34,190.328,252,322,468,358,216,good
4.67,198.998,263,300,472,361,217,good
7.26,200.024,273,307,485,358,220,good
7.01,199.759,271,307,505,358,217,good
6.9,199.89,269,321,589,360,224,good
7.95,195.813,272,349,533,366,240,good
6.96,192.198,271,342,503,380,259,good
5.8,191.85,269,346,529,389,272,good
7.54,192.175,271,351,554,395,285,good
5.56,192.076,269,357,559,396,291,good
6.75,191.968,268,356,569,381,290,good
6.21,192.578,268,368,576,369,297,good
6.96,193.109,271,384,590,353,294,good
5.91,193.337,274,388,592,328,296,good
7.1,185.468,275,389,587,310,300,good
8.53,176.051,272,399,604,305,297,good
7.67,176.166,274,398,606,313,275,good
8.38,176.306,277,397,597,318,271,good
6.71,176.525,273,400,571,312,273,good
6.45,176.242,260,405,561,316,274,good
6.44,165.141,248,404,540,295,274,good
7.45,162.724,240,398,532,269,272,good
5.95,162.991,237,391,514,287,272,good
8.07,177.967,234,385,500,320,289,good
9.41,181.885,230,379,510,317,281,good
4.85,181.561,232,364,530,323,275,good
7.08,181.751,240,347,544,336,270,good
8.89,181.599,242,333,558,361,254,good
9.53,181.775,232,319,572,372,245,good
8.66,173.465,239,314,566,387,255,suspect
5.51,150.424,269,313,554,396,248,suspect
7.86,170.893,316,314,553,398,248,suspect
8.86,171.444,359,320,556,373,242,suspect
6.65,171.202,356,324,560,376,245,suspect
6.3,171.151,299,363,567,361,243,suspect
5.69,170.911,279,342,572,334,245,good
9.92,171.005,284,345,558,342,245,good
6.54,171.024,272,349,549,348,249,good
10.11,170.657,283,352,540,332,248,good
7.53,168.108,297,344,531,323,242,good
5.94,166.157,287,349,523,307,239,good
8.38,165.706,315,358,518,315,242,good
6.92,166.416,300,352,511,324,241,good
7.07,165.739,288,331,500,340,248,good
7.73,166.157,285,315,491,331,260,good
7.91,166.493,282,305,480,342,272,good
7.77,166.145,283,308,467,336,276,good
6.16,166.636,285,319,467,322,276,good
6.03,183.675,285,336,497,320,278,good
6.84,183.85,281,287,501,313,281,good
6.77,183.834,275,296,509,323,275,good
7.3,183.521,270,304,511,325,274,good
7.23,184.172,272,303,515,324,273,good
6.94,184.175,273,302,522,329,277,good
9.15,184.023,269,303,534,332,274,good
8.51,179.601,261,308,544,292,274,good
7.48,155.817,245,315,552,274,275,good
8.34,155.444,234,334,534,344,275,suspect
7.34,156.327,222,333,522,321,276,good
7.56,155.763,209,318,507,352,273,good
7.08,156.102,207,310,494,364,259,good
7.36,155.822,212,316,493,367,246,good
8.29,155.959,224,309,493,365,240,good
8.45,155.544,239,314,503,362,236,good
6.14,155.979,243,304,522,374,250,good
5.82,155.907,243,310,541,381,261,suspect
7.53,156.068,252,316,562,380,236,suspect
7.19,156.162,253,321,577,378,239,suspect
7.86,155.574,254,313,578,365,237,suspect
7.2,155.884,255,313,581,358,235,suspect
7.57,156.148,253,324,578,387,236,suspect
8.14,197.524,252,343,574,392,241,suspect
7.19,199.307,253,359,565,400,240,good
6.41,199.048,256,371,542,394,236,good
7.03,199.103,250,373,531,373,237,good
6.87,193.648,248,380,518,355,236,good
7.43,187.889,248,379,499,353,238,good
7.94,188.32,247,385,483,357,238,good
9.72,187.924,243,383,466,358,237,good
6.9,188.314,233,373,419,364,240,good
9.1,187.587,230,358,449,378,234,good
6.92,188.178,244,351,468,398,239,good
7.03,187.183,262,356,450,397,253,good
7.5,185.267,281,357,474,389,257,good
7.11,184.718,291,360,500,395,266,good
5.23,185.072,282,358,497,398,282,good
6.58,184.572,266,362,481,418,295,good
6.09,184.693,250,372,468,396,286,good
8.21,180.396,234,371,461,398,288,good
7.56,152.698,232,368,454,393,289,good
8.88,153.281,230,378,446,394,286,good
7.56,152.922,230,372,466,397,269,good
5.88,152.833,236,373,492,399,255,good
6.06,152.941,242,372,503,396,248,good
6.47,153.358,230,370,517,395,249,good
9.96,197.628,233,368,542,393,250,good
8.52,197.442,235,361,550,375,251,good
6.92,198.243,236,347,553,372,247,good
10.13,198.184,259,327,564,383,240,good
5.87,184.976,273,311,568,382,230,good
8.32,163.746,281,309,565,366,230,good
6.96,164.334,283,311,556,353,237,suspect
7.18,164.298,283,321,541,359,248,suspect
6.6,159.329,282,342,517,313,248,good
9.11,151.139,281,353,500,327,240,good
7.68,151.244,285,348,499,337,225,good
6.79,169.981,284,344,495,351,210,good
9.64,176.079,280,341,488,369,203,good
5.17,176.174,275,337,486,387,214,good
8.28,176.284,266,342,482,401,232,good
6.28,175.661,266,337,489,402,240,good
8.5,175.508,279,320,468,397,257,good
8.35,175.851,284,316,462,388,262,good
6.74,167.31,281,316,463,399,260,good
7.89,162.374,273,305,472,383,264,good
6.77,180.505,271,305,484,390,266,good
7.81,176.024,274,311,486,392,265,good
8.16,175.763,269,316,481,387,263,good
7.9,175.309,262,311,477,377,261,good
7.9,172.646,261,325,481,367,254,good
9.12,173.321,271,331,508,372,256,good
6.44,172.942,280,327,527,380,262,good
7.63,172.441,283,325,543,386,272,good
7.78,173.145,280,328,544,389,281,good
7.26,172.738,283,332,559,379,282,good
6.66,173.051,282,328,559,370,266,good
7.21,173.128,280,319,548,359,243,good
6.93,173.26,279,324,538,339,237,good
7.58,173.176,280,345,526,326,225,good
9.19,164.095,283,357,515,306,223,good
7.76,154.982,291,372,508,280,224,good
6.78,154.89,271,380,501,252,230,good
7.79,154.771,278,374,491,246,234,good
5.78,155.072,305,358,479,277,228,good
8.64,155.147,302,342,466,313,231,good
11.07,155.058,292,329,464,312,232,good
9.49,154.739,298,323,485,309,241,good
8.06,154.883,295,321,482,310,263,good
8.33,155.131,296,318,498,320,243,good
6.24,155.129,294,325,513,330,240,good
7.53,163.843,293,338,529,338,241,good
8.4,197.245,289,313,538,326,238,good
5.66,197.105,284,289,548,365,238,good
6.84,197.355,284,294,543,354,219,good
9.56,197.188,286,315,536,353,216,good
6.83,179.178,289,319,571,362,222,good
6.63,179.981,287,315,564,349,221,good
7.6,179.666,283,313,520,341,224,good
6.57,180.383,285,301,496,368,225,good
9.58,179.867,281,304,487,404,224,good
8.06,180.149,288,305,468,291,223,good
7.88,180.122,288,280,448,298,231,good
6.77,190.124,291,333,446,357,245,good
8.53,196.99,287,336,448,363,244,good
10.35,196.796,285,331,456,352,243,good
7.81,196.777,284,321,461,349,254,good
6.71,196.945,285,325,462,343,271,suspect
8.44,197.178,288,341,460,331,285,suspect
6.39,197.123,292,354,456,326,296,suspect
8.08,196.703,295,362,450,344,298,suspect
5.18,197.175,293,364,449,346,305,suspect
5.89,195.57,299,361,457,337,306,suspect
7.86,188.935,298,351,461,339,285,suspect
3.61,188.578,294,362,470,358,291,suspect
7.14,189.457,293,379,471,352,293,suspect
6.96,172.926,290,355,451,342,290,good
5.81,154.818,292,356,500,335,286,good
7.64,154.545,291,359,557,325,275,good
7.92,155.367,292,370,524,315,272,good
9.25,157.244,293,363,468,309,274,good
7.59,156.507,288,366,437,307,277,good
7.76,166.461,274,358,431,305,283,suspect
6.27,176.937,260,342,454,306,293,good
6.04,177.21,246,327,489,306,302,good
7.11,176.878,243,315,517,307,309,good
7.24,177.109,247,306,538,313,276,good
7.52,176.812,246,316,546,307,259,good
8.2,166.446,238,313,556,308,264,good
8.99,162.11,227,309,561,315,279,good
5.77,162.069,227,311,572,326,317,suspect
8.46,161.905,241,312,588,342,306,suspect
7.8,167.934,257,309,570,349,259,suspect
6.86,169.282,267,308,556,350,252,suspect
7.89,168.89,269,315,559,351,256,suspect
8.06,169.322,272,312,570,351,258,suspect
7.1,168.605,275,308,584,351,257,suspect
7.6,168.999,279,314,594,348,259,suspect
7.99,169.153,280,317,599,342,258,suspect
7.95,168.906,275,309,600,331,260,suspect
7.53,169.108,271,302,597,321,269,suspect
6.41,169.12,264,310,593,323,263,suspect
6.81,168.915,247,306,583,331,256,suspect
6.43,168.948,237,307,590,314,258,suspect
8.01,168.979,251,310,601,316,258,suspect
6.91,169.072,258,304,623,313,261,suspect
6.91,168.952,243,316,642,318,260,suspect
7.14,158.01,219,331,645,328,258,suspect
6.43,165.274,217,327,603,339,255,suspect
8.07,166.748,217,349,571,351,255,suspect
7.07,168.868,215,364,567,350,252,suspect
7.59,177.468,213,370,580,342,259,suspect
7.35,178.179,211,369,561,334,247,suspect
6.83,177.846,212,361,533,334,251,good
8.44,178.075,212,359,508,336,259,good
4.8,178.078,208,346,491,339,257,good
7.89,178.251,193,350,496,344,241,good
6.65,178.428,195,364,495,360,236,good
7.13,178.188,189,378,477,378,235,good
9.37,177.723,176,378,456,385,241,good
7.68,178.296,189,366,453,386,259,good
8.36,174.624,209,368,414,388,273,good
6.43,167.069,233,373,435,390,258,good
5.76,152.609,243,366,459,387,251,good
7.35,151.113,253,362,460,383,256,good
7.99,175.729,259,368,497,374,259,good
7.69,178.465,263,356,493,363,248,good
7.69,178.366,275,352,516,354,254,good
